index,drg,drgnum,ePos,eType,fiberD_c,fiberD_p,fiberType,ground,neckAngle,neckD,nodes,phase,polarity,pw,scatterType,scatter_d,scatter_x,scatter_y,scatter_z,shift,soma_x,soma_y,soma_z,spikeOrigin,spikeT,status,thresh,timestep,tjnPos,tjn_x,tjn_y,tjn_z,x_spike,xshift,y_spike,z_spike
0,realistic,3,xp0_75,utah,9.335,11.5,Aa,saline,116.36202277906231,11.5,,b,-1,0.08,soma,72.53750887,-875.5649707054303,1064.3126833781744,-444.8843535975389,,-876.0,1063.8568039737602,-444.6433269691401,periphery,5.260000000000122,success,57.6416015625,0.005,"(-876, 328, -80)",-876.0,328.0,-80.0,-876.0,,328.0,-80.0
1,realistic,3,xp0_75,utah,12.988999999999999,15.7,Aa,saline,169.06229120727318,15.7,,b,-1,0.08,soma,84.217245022,371.06079185067637,320.3256840019212,-1402.4855672821375,,371.0,319.90250569033674,-1402.0552455813,none,0.0,success,105.0,0.005,"(371, 163, -590)",371.0,163.0,-590.0,,,,
2,realistic,3,xp0_75,utah,11.945,14.5,Aa,saline,147.6702342133671,14.5,,b,-1,0.08,soma,80.88017755,852.1746179442888,762.2896717670324,-1058.6486119598032,,852.0,762.4453594768702,-1058.496875014875,periphery,5.190000000000111,success,77.2705078125,0.005,"(852, 321, -361)",852.0,321.0,-361.0,852.0,,321.0,-361.0
3,realistic,3,xp0_75,utah,11.945,14.5,Aa,saline,-35.16408684449989,14.5,,b,-1,0.08,soma,80.88017755,1602.4569747431594,-565.6286522578425,1066.484489706837,,1602.0,-565.3709471255225,1066.7972725735626,none,0.0,success,105.0,0.005,"(1602, -90, 392)",1602.0,-90.0,392.0,,,,
4,realistic,3,xp0_75,utah,9.943999999999999,12.2,Aa,saline,207.3989775874181,12.2,,b,-1,0.08,soma,74.484131562,744.6291137139533,-501.0320941897194,-1082.6666065194115,,745.0,-501.39579867241633,-1082.9865060003722,none,0.0,success,105.0,0.005,"(745, -123, -353)",745.0,-123.0,-353.0,,,,
5,realistic,3,xp0_75,utah,14.381,17.3,Aa,saline,14.102420279026404,17.3,,b,-1,0.08,soma,88.66666831799999,904.9093887154124,482.2866493988731,1088.259736962214,,905.0,482.10853353454837,1088.3704008008144,periphery,5.190000000000111,success,67.4072265625,0.005,"(905, 280, 284)",905.0,280.0,284.0,905.0,,280.0,284.0
6,realistic,3,xp0_75,utah,14.467999999999998,17.4,Aa,saline,-21.2041725613428,17.4,,b,-1,0.08,soma,88.944757274,1267.8809048002545,-511.6743496764984,1018.6706861411458,,1268.0,-512.020159353003,1018.3170986032753,none,0.0,success,105.0,0.005,"(1268, -212, 245)",1268.0,-212.0,245.0,,,,
7,realistic,3,xp0_75,utah,10.814,13.2,Aa,saline,50.780162318706786,13.2,,b,-1,0.08,soma,77.26502112200002,-1855.3934578088736,726.0078475102628,668.4547443495385,,-1855.0,726.068105931607,668.7828364277204,none,0.0,success,105.0,0.005,"(-1855, 88, 148)",-1855.0,88.0,148.0,,,,
8,realistic,3,xp0_75,utah,13.076,15.8,Aa,saline,15.746973317533671,15.8,,b,-1,0.08,soma,84.495333978,477.1520980923085,526.286376616401,1341.6650467777345,,477.0,526.5150168208146,1341.2258794769127,none,0.0,success,105.0,0.005,"(477, 302, 545)",477.0,302.0,545.0,,,,
9,realistic,3,xp0_75,utah,14.729,17.7,Aa,saline,56.62474757357249,17.7,,b,-1,0.08,soma,89.77902414200001,-1436.2972683565374,894.0779879025918,441.0111405794737,,-1436.0,894.0407315304923,440.52222059025723,periphery,5.240000000000119,success,63.525390625,0.005,"(-1436, 201, -16)",-1436.0,201.0,-16.0,-1436.0,,201.0,-16.0
10,realistic,3,xp0_75,utah,11.423,13.9,Aa,saline,-29.653891728916644,13.9,,b,-1,0.08,soma,79.211643814,1787.018942212829,-437.37985646122115,1035.826703469992,,1787.0,-437.01496067958374,1035.5824592371832,none,0.0,success,105.0,0.005,"(1787, -29, 319)",1787.0,-29.0,319.0,,,,
11,realistic,3,xp0_75,utah,14.293999999999999,17.2,Aa,saline,24.526304048185267,17.2,,b,-1,0.08,soma,88.388579362,1422.5564045978774,448.16849383691397,1094.6245784452303,,1423.0,448.1985496465832,1094.4009647517742,none,0.0,success,105.0,0.005,"(1423, 104, 340)",1423.0,104.0,340.0,,,,
12,realistic,3,xp0_75,utah,12.293000000000001,14.9,Aa,saline,202.858034438289,14.9,,b,-1,0.08,soma,81.99253337399999,-1682.8598208430021,-609.9794698037872,-1079.6055360380722,,-1683.0,-609.8169499812309,-1079.1555597520705,none,0.0,success,105.0,0.005,"(-1683, -289, -318)",-1683.0,-289.0,-318.0,,,,
13,realistic,3,xp0_75,utah,13.772000000000002,16.6,Aa,saline,-13.443774748726135,16.6,,b,-1,0.08,soma,86.720045626,245.80670890639908,-265.4451186760821,1227.7445800354035,,246.0,-265.5937053040226,1227.662958187924,none,0.0,success,105.0,0.005,"(246, -73, 422)",246.0,-73.0,422.0,,,,
14,realistic,3,xp0_75,utah,13.163,15.9,Aa,saline,51.601344281630716,15.9,,b,-1,0.08,soma,84.773422934,-1156.1101933912366,845.543921164503,728.7923098121892,,-1156.0,845.422965776688,728.8898864921538,periphery,5.320000000000132,success,81.77490234375,0.005,"(-1156, 197, 215)",-1156.0,197.0,215.0,-1156.0,,197.0,215.0
15,realistic,3,xp0_75,utah,12.641,15.3,Aa,saline,-29.67309848070959,15.3,,b,-1,0.08,soma,83.104889198,774.6691757838826,-626.5632314693621,1252.5194275812794,,775.0,-626.226115320965,1252.1914191120713,none,0.0,success,105.0,0.005,"(775, -217, 534)",775.0,-217.0,534.0,,,,
16,realistic,3,xp0_75,utah,12.988999999999999,15.7,Aa,saline,71.4109104118741,15.7,,b,-1,0.08,soma,84.217245022,-1292.9620921553317,1008.3996535043834,419.5879163075992,,-1293.0,1007.933552415926,419.68222885650687,periphery,5.295000000000128,success,67.4072265625,0.005,"(-1293, 224, 156)",-1293.0,224.0,156.0,-1293.0,,224.0,156.0
17,realistic,3,xp0_75,utah,11.858,14.4,Aa,saline,100.20029832807379,14.4,,b,-1,0.08,soma,80.60208859400001,1692.8843075886282,873.223366700483,-183.25338224677762,,1693.0,873.2612877971076,-183.16081494499875,none,0.0,success,105.0,0.005,"(1693, 61, -37)",1693.0,61.0,-37.0,,,,
18,realistic,3,xp0_75,utah,14.207,17.1,Aa,saline,61.86567983464781,17.1,,b,-1,0.08,soma,88.110490406,236.22382575731498,890.9560007615718,545.2880385268219,,236.0,891.0609152200057,544.8995481132147,none,0.0,success,105.0,0.005,"(236, 160, 154)",236.0,160.0,154.0,,,,
19,realistic,3,xp0_75,utah,16.555999999999997,19.8,Aa,saline,20.88951758248876,19.8,,b,-1,0.08,soma,95.618892218,499.9832518246554,420.31116858792353,1360.485662707385,,500.0,419.9798484824695,1360.093865499639,none,0.0,success,105.0,0.005,"(500, 123, 582)",500.0,123.0,582.0,,,,
20,realistic,3,xp0_75,utah,12.467,15.1,Aa,saline,143.30268375590447,15.1,,b,-1,0.08,soma,82.548711286,-1838.2350482829493,537.2299860356461,-934.7229068724072,,-1838.0,536.7815549322569,-934.5067783545575,none,0.0,success,105.0,0.005,"(-1838, 43, -272)",-1838.0,43.0,-272.0,,,,
21,realistic,3,xp0_75,utah,10.901,13.3,Aa,saline,47.60343312971772,13.3,,b,-1,0.08,soma,77.54311007800001,-1105.6482058663148,780.0001540839021,870.9781327569825,,-1106.0,780.3552933963018,871.4691595627979,none,0.0,success,105.0,0.005,"(-1106, 172, 316)",-1106.0,172.0,316.0,,,,
22,realistic,3,xp0_75,utah,12.815,15.5,Aa,saline,41.62302641566532,15.5,,b,-1,0.08,soma,83.66106711,816.6619347267527,781.4948585526113,682.0238801182809,,817.0,781.1808403872311,682.0558238323628,periphery,5.195000000000112,success,66.05224609375,0.005,"(817, 232, 64)",817.0,232.0,64.0,817.0,,232.0,64.0
23,realistic,3,xp0_75,utah,14.207,17.1,Aa,saline,159.7672219936244,17.1,,b,-1,0.08,soma,88.110490406,-835.670984373751,356.04170289685544,-1139.749895150413,,-836.0,355.6873037911975,-1139.902536573975,none,0.0,success,105.0,0.005,"(-836, 69, -362)",-836.0,69.0,-362.0,,,,
24,realistic,3,xp0_75,utah,15.686000000000002,18.8,Aa,saline,21.25882636671572,18.8,,b,-1,0.08,soma,92.838002658,667.6638486490073,288.780204924833,1342.6034577048422,,668.0,288.47252988189547,1342.8825092386282,none,0.0,success,105.0,0.005,"(668, -13, 568)",668.0,-13.0,568.0,,,,
25,realistic,3,xp0_75,utah,11.161999999999999,13.6,Aa,saline,178.88110612121207,13.6,,b,-1,0.08,soma,78.377376946,-1619.8333832542255,82.23588197281242,-1279.3613705057235,,-1620.0,82.07167942522351,-1279.0238507353056,none,0.0,success,105.0,0.005,"(-1620, 66, -455)",-1620.0,66.0,-455.0,,,,
26,realistic,3,xp0_75,utah,12.467,15.1,Aa,saline,38.25067614568199,15.1,,b,-1,0.08,soma,82.548711286,-680.0265051110457,699.6208727811453,957.4160309639647,,-680.0,699.5464535785813,957.873251486448,none,0.0,success,105.0,0.005,"(-680, 188, 309)",-680.0,188.0,309.0,,,,
27,realistic,3,xp0_75,utah,8.987,11.1,Aa,saline,189.13149680435558,11.1,,b,-1,0.08,soma,71.42515304599999,-1845.1877665663,-185.00528656105598,-1078.2813169710944,,-1845.0,-185.24708589420015,-1078.289526801158,none,0.0,success,105.0,0.005,"(-1845, -55, -268)",-1845.0,-55.0,-268.0,,,,
28,realistic,3,xp0_75,utah,12.728,15.4,Aa,saline,154.20958608953725,15.4,,b,-1,0.08,soma,83.382978154,1029.3455035436505,495.6525727520348,-1049.595860072852,,1029.0,495.6934668974028,-1049.353016764931,none,0.0,success,105.0,0.005,"(1029, 136, -305)",1029.0,136.0,-305.0,,,,
29,realistic,3,xp0_75,utah,13.163,15.9,Aa,saline,169.76901225989522,15.9,,b,-1,0.08,soma,84.773422934,-793.8649454318219,300.5081335943896,-1197.8150976233262,,-794.0,300.94387995653926,-1198.2312627546748,none,0.0,success,105.0,0.005,"(-794, 154, -384)",-794.0,154.0,-384.0,,,,
30,realistic,3,xp0_75,utah,14.99,18.0,Aa,saline,26.496186764374336,18.0,,b,-1,0.08,soma,90.61329101,-1709.0383189218899,529.3831247805197,1123.4352616807528,,-1709.0,529.3997945597806,1123.1244477269752,periphery,5.320000000000132,success,105.0,0.005,"(-1709, 159, 380)",-1709.0,159.0,380.0,-10893.808604654343,,159.0,380.0
31,realistic,3,xp0_75,utah,12.988999999999999,15.7,Aa,saline,-9.229223496456733,15.7,,b,-1,0.08,soma,84.217245022,1935.5324554840224,-230.20642824189963,1174.3786702683153,,1936.0,-230.66822305076442,1174.4389212806084,none,0.0,success,105.0,0.005,"(1936, -98, 358)",1936.0,-98.0,358.0,,,,
32,realistic,3,xp0_75,utah,14.381,17.3,Aa,saline,66.55938339222726,17.3,,b,-1,0.08,soma,88.66666831799999,1418.1749048949368,1127.2804954556966,437.84616194530815,,1418.0,1126.9133340908827,437.9088003284503,periphery,5.24500000000012,success,46.8017578125,0.005,"(1418, 366, 108)",1418.0,366.0,108.0,1418.0,,366.0,108.0
33,realistic,3,xp0_75,utah,16.468999999999998,19.7,Aa,saline,31.14872199818961,19.7,,b,-1,0.08,soma,95.34080326200001,1922.8511354202176,553.3742001108429,779.9950682407602,,1923.0,553.7403987637165,779.59932971581,central,5.24500000000012,success,105.0,0.005,"(1923, 123, 67)",1923.0,123.0,67.0,1923.0,,123.0,67.0
34,realistic,3,xp0_75,utah,12.467,15.1,Aa,saline,-4.002024950534573,15.1,,b,-1,0.08,soma,82.548711286,1988.01621898952,-133.61842154776514,1135.7030469967685,,1988.0,-133.67395002388142,1135.291297189457,none,0.0,success,105.0,0.005,"(1988, -76, 311)",1988.0,-76.0,311.0,,,,
35,realistic,3,xp0_75,utah,10.553,12.9,Aa,saline,137.53081823009478,12.9,,b,-1,0.08,soma,76.430754254,-1174.5458157253115,721.2361352522794,-768.6386744434244,,-1175.0,720.8350226361506,-768.2036621688754,periphery,5.290000000000127,success,88.22021484375,0.005,"(-1175, 165, -161)",-1175.0,165.0,-161.0,-1175.0,,165.0,-161.0
36,realistic,3,xp0_75,utah,10.379,12.7,Aa,saline,-2.4076633469901703,12.7,,b,-1,0.08,soma,75.874576342,-1611.1021603744186,100.54089395115034,1236.366474233022,,-1611.0,100.436633896818,1236.1966446116462,none,0.0,success,105.0,0.005,"(-1611, 135, 414)",-1611.0,135.0,414.0,,,,
37,realistic,3,xp0_75,utah,10.814,13.2,Aa,saline,112.55637922989814,13.2,,b,-1,0.08,soma,77.26502112200002,-1017.5838106780257,1040.4475250124478,-429.9437078902984,,-1018.0,1040.6246235030837,-429.9454310511997,periphery,5.285000000000126,success,62.40234375,0.005,"(-1018, 280, -114)",-1018.0,280.0,-114.0,-1018.0,,280.0,-114.0
38,realistic,3,xp0_75,utah,13.163,15.9,Aa,saline,162.88258520862968,15.9,,b,-1,0.08,soma,84.773422934,-120.63152500706842,224.68568409300946,-1430.5547933584655,,-121.0,224.49990918473816,-1430.733480149012,none,0.0,success,105.0,0.005,"(-121, -19, -640)",-121.0,-19.0,-640.0,,,,
39,realistic,3,xp0_75,utah,14.642000000000001,17.6,Aa,saline,-18.71575291502532,17.6,,b,-1,0.08,soma,89.500935186,477.032512202632,-500.9458952548898,1268.4610336361554,,477.0,-501.2669250505938,1268.8566678573306,none,0.0,success,105.0,0.005,"(477, -235, 483)",477.0,-235.0,483.0,,,,
40,realistic,3,xp0_75,utah,12.293000000000001,14.9,Aa,saline,133.59162556804503,14.9,,b,-1,0.08,soma,81.99253337399999,-1842.064259753916,674.9148348979779,-562.5357260165721,,-1842.0,675.2690959613943,-562.5244258806866,periphery,5.195000000000112,success,105.0,0.005,"(-1842, 77, 7)",-1842.0,77.0,7.0,-1842.0,,77.0,7.0
41,realistic,3,xp0_75,utah,10.466000000000001,12.8,Aa,saline,-10.391525012346941,12.8,,b,-1,0.08,soma,76.152665298,-374.08402582342086,-316.7453420856082,1347.4870384455753,,-374.0,-316.4829704098796,1347.5778807935567,none,0.0,success,105.0,0.005,"(-374, -168, 538)",-374.0,-168.0,538.0,,,,
42,realistic,3,xp0_75,utah,14.033,16.9,Aa,saline,187.32961513480976,16.9,,b,-1,0.08,soma,87.55431249399997,-1045.8554180524377,-48.822294659697036,-747.1255866734656,,-1046.0,-48.751965137117224,-746.9811835657748,none,0.0,success,105.0,0.005,"(-1046, 57, 75)",-1046.0,57.0,75.0,,,,
43,realistic,3,xp0_75,utah,13.25,16.0,Aa,saline,130.5702757868349,16.0,,b,-1,0.08,soma,85.05151189,-1714.7599785150353,919.7147369772592,-695.977475386556,,-1715.0,919.5885642158222,-696.2227516666281,periphery,5.240000000000119,success,53.02734375,0.005,"(-1715, 291, -158)",-1715.0,291.0,-158.0,-1715.0,,291.0,-158.0
44,realistic,3,xp0_75,utah,9.596,11.8,Aa,saline,127.18981204630964,11.8,,b,-1,0.08,soma,73.371775738,-1164.9367914235872,965.2365551453113,-682.4535627962391,,-1165.0,965.5549782764456,-682.7091192168107,periphery,5.24500000000012,success,58.5205078125,0.005,"(-1165, 311, -186)",-1165.0,311.0,-186.0,-1165.0,,311.0,-186.0
45,realistic,3,xp0_75,utah,13.772000000000002,16.6,Aa,saline,97.57595358780857,16.6,,b,-1,0.08,soma,86.720045626,352.47036779489235,1306.4555363335005,-166.8351545774344,,352.0,1306.1532906145271,-167.17785100675343,periphery,5.160000000000107,success,17.52471923828125,0.005,"(352, 485, -58)",352.0,485.0,-58.0,352.0,,485.0,-58.0
46,realistic,3,xp0_75,utah,11.858,14.4,Aa,saline,121.2934049352553,14.4,,b,-1,0.08,soma,80.60208859400001,-1839.412663073868,795.1836417382477,-358.6326412758658,,-1839.0,795.2197423517867,-358.6613624078619,periphery,5.190000000000111,success,105.0,0.005,"(-1839, 90, 70)",-1839.0,90.0,70.0,-1839.0,,90.0,70.0
47,realistic,3,xp0_75,utah,12.206000000000001,14.8,Aa,saline,40.73955414606333,14.8,,b,-1,0.08,soma,81.714444418,-297.26681699871494,769.3641018706708,1018.1073028728588,,-297.0,768.9544232135935,1017.7520172677595,none,0.0,success,105.0,0.005,"(-297, 230, 392)",-297.0,230.0,392.0,,,,
48,realistic,3,xp0_75,utah,15.424999999999999,18.5,Aa,saline,196.2349146458443,18.5,,b,-1,0.08,soma,92.00373579,-674.0896285736155,-394.01673120583337,-1311.8075142528082,,-674.0,-394.34812226344206,-1311.8448933659897,none,0.0,success,105.0,0.005,"(-674, -162, -514)",-674.0,-162.0,-514.0,,,,
49,realistic,3,xp0_75,utah,12.38,15.0,Aa,saline,104.50419324209929,15.0,,b,-1,0.08,soma,82.27062233000002,1847.5730697991073,1050.757378450643,-199.99614895875771,,1848.0,1050.7815947388367,-199.94689544683257,central,5.2800000000001255,success,71.47216796875,0.005,"(1848, 251, 7)",1848.0,251.0,7.0,1848.0,,251.0,7.0
50,realistic,3,xp0_75,utah,15.251000000000001,18.3,Aa,saline,143.27630533252008,18.3,,b,-1,0.08,soma,91.447557878,934.371187390431,613.2384258077973,-942.5841175610936,,934.0,613.7728198055221,-942.8251088196087,none,0.0,success,105.0,0.005,"(934, 117, -277)",934.0,117.0,-277.0,,,,
51,realistic,3,xp0_75,utah,10.553,12.9,Aa,saline,131.16728592330495,12.9,,b,-1,0.08,soma,76.430754254,1956.5660572728812,735.3023037567135,-639.2154150839598,,1957.0,735.7165359012058,-638.9226827627042,none,0.0,success,105.0,0.005,"(1957, 116, -97)",1957.0,116.0,-97.0,,,,
52,realistic,3,xp0_75,utah,13.685,16.5,Aa,saline,41.05744586091169,16.5,,b,-1,0.08,soma,86.44195667,-710.3485155203633,852.1751569428155,831.9717883612097,,-710.0,851.9755385704282,831.5614397624236,periphery,5.265000000000123,success,64.44091796875,0.005,"(-710, 308, 207)",-710.0,308.0,207.0,-710.0,,308.0,207.0
53,realistic,3,xp0_75,utah,10.64,13.0,Aa,saline,97.83550244713369,13.0,,b,-1,0.08,soma,76.70884321,-1710.395134147406,1041.7345529164259,-151.93053372446138,,-1710.0,1041.6972254840737,-152.22320766476153,periphery,5.225000000000117,success,63.525390625,0.005,"(-1710, 226, -40)",-1710.0,226.0,-40.0,-1710.0,,226.0,-40.0
54,realistic,3,xp0_75,utah,11.945,14.5,Aa,saline,9.269695543614699,14.5,,b,-1,0.08,soma,80.88017755,1561.7640059667233,67.68593794032085,1208.7700119793815,,1562.0,67.97839830165253,1208.6268236120477,none,0.0,success,105.0,0.005,"(1562, -65, 394)",1562.0,-65.0,394.0,,,,
55,realistic,3,xp0_75,utah,10.379,12.7,Aa,saline,28.902794196754865,12.7,,b,-1,0.08,soma,75.874576342,-1384.1570527417173,557.8610080275416,979.2624136891212,,-1384.0,557.7255913730444,979.3993020648935,periphery,5.345000000000136,success,95.361328125,0.005,"(-1384, 160, 259)",-1384.0,160.0,259.0,-1384.0,,160.0,259.0
56,realistic,3,xp0_75,utah,13.685,16.5,Aa,saline,200.8270295678458,16.5,,b,-1,0.08,soma,86.44195667,-1705.961706327222,-325.33626995606664,-1018.9947528635972,,-1706.0,-325.43255779809255,-1019.1381484497247,none,0.0,success,105.0,0.005,"(-1706, -31, -245)",-1706.0,-31.0,-245.0,,,,
57,realistic,3,xp0_75,utah,14.033,16.9,Aa,saline,37.71569769800097,16.9,,b,-1,0.08,soma,87.55431249399997,-1166.2914695406255,572.6172842739993,878.8416321154964,,-1166.0,572.9629864762901,878.6456083070019,none,0.0,success,105.0,0.005,"(-1166, 66, 223)",-1166.0,66.0,223.0,,,,
58,realistic,3,xp0_75,utah,12.206000000000001,14.8,Aa,saline,169.70377597303727,14.8,,b,-1,0.08,soma,81.714444418,1097.9054862165083,354.9623860552273,-1168.192386961445,,1098.0,354.58068560874835,-1168.5609209314352,central,5.2100000000001145,success,96.533203125,0.005,"(1098, 207, -356)",1098.0,207.0,-356.0,1098.0,,207.0,-356.0
59,realistic,3,xp0_75,utah,12.032,14.6,Aa,saline,94.95314029398484,14.6,,b,-1,0.08,soma,81.15826650599999,-1440.9060258387958,1250.526226175365,-245.61015313646286,,-1441.0,1250.524490459964,-245.2474791997339,periphery,5.2100000000001145,success,31.396484375,0.005,"(-1441, 428, -174)",-1441.0,428.0,-174.0,-1441.0,,428.0,-174.0
60,realistic,3,xp0_75,utah,12.293000000000001,14.9,Aa,saline,114.8482921589725,14.9,,b,-1,0.08,soma,81.99253337399999,1764.417292844879,841.8635644999823,-376.83073108124967,,1764.0,841.509012391784,-377.0836312618775,none,0.0,success,105.0,0.005,"(1764, 92, -30)",1764.0,92.0,-30.0,,,,
61,realistic,3,xp0_75,utah,12.032,14.6,Aa,saline,234.28495307001583,14.6,,b,-1,0.08,soma,81.15826650599999,1209.8067357728185,-394.76084549113335,-249.25393870348896,,1210.0,-394.28769828811085,-248.97309799310153,central,5.195000000000112,success,67.95654296875,0.005,"(1210, 276, 233)",1210.0,276.0,233.0,1210.0,,276.0,233.0
62,realistic,3,xp0_75,utah,9.943999999999999,12.2,Aa,saline,127.77962008751257,12.2,,b,-1,0.08,soma,74.484131562,-1327.9561517986772,769.5260689717618,-690.9183437120319,,-1328.0,769.9001287933027,-690.7054894974408,periphery,5.215000000000115,success,105.0,0.005,"(-1328, 120, -187)",-1328.0,120.0,-187.0,-1328.0,,120.0,-187.0
63,realistic,3,xp0_75,utah,12.815,15.5,Aa,saline,100.58856106425064,15.5,,b,-1,0.08,soma,83.66106711,1422.5375530365607,927.0985741132512,-225.02111777110485,,1423.0,926.7744144845652,-224.97145206740902,periphery,5.3950000000001435,success,92.9443359375,0.005,"(1423, 114, -73)",1423.0,114.0,-73.0,1423.0,,114.0,-73.0
64,realistic,3,xp0_75,utah,12.815,15.5,Aa,saline,144.9901042840331,15.5,,b,-1,0.08,soma,83.66106711,-766.7178618555567,635.3320847351606,-1108.032948855822,,-767.0,635.3526771005036,-1108.2568900349006,none,0.0,success,105.0,0.005,"(-767, 161, -431)",-767.0,161.0,-431.0,,,,
65,realistic,3,xp0_75,utah,13.685,16.5,Aa,saline,185.2040563987701,16.5,,b,-1,0.08,soma,86.44195667,1485.8289673849677,-240.85310005786687,-1138.3147099406358,,1486.0,-241.1196427349845,-1138.8252723238265,none,0.0,success,105.0,0.005,"(1486, -166, -314)",1486.0,-166.0,-314.0,,,,
66,realistic,3,xp0_75,utah,12.554,15.2,Aa,saline,3.967134673627963,15.2,,b,-1,0.08,soma,82.82680024199999,1928.6856157308769,58.50308901200879,1025.1927739990242,,1929.0,58.187807288373214,1025.4300079607099,none,0.0,success,105.0,0.005,"(1929, 1, 201)",1929.0,1.0,201.0,,,,
67,realistic,3,xp0_75,utah,14.902999999999999,17.9,Aa,saline,-8.4937778211165,17.9,,b,-1,0.08,soma,90.33520205399999,1221.2214447511572,-77.20766222722524,1136.9570493546973,,1221.0,-77.61575467168792,1137.0357574157033,none,0.0,success,105.0,0.005,"(1221, 45, 316)",1221.0,45.0,316.0,,,,
68,realistic,3,xp0_75,utah,12.815,15.5,Aa,saline,-10.165019562237193,15.5,,b,-1,0.08,soma,83.66106711,1355.3955246852133,-206.4073240615071,1187.056738995825,,1355.0,-205.93558917245753,1186.8492941781867,none,0.0,success,105.0,0.005,"(1355, -60, 373)",1355.0,-60.0,373.0,,,,
69,realistic,3,xp0_75,utah,14.467999999999998,17.4,Aa,saline,-25.878761744671365,17.4,,b,-1,0.08,soma,88.944757274,1143.5350348278735,-484.0481206991317,1283.8046914722127,,1144.0,-484.0646932750506,1284.2762990597091,none,0.0,success,105.0,0.005,"(1144, -122, 538)",1144.0,-122.0,538.0,,,,
70,realistic,3,xp0_75,utah,15.164,18.2,Aa,saline,102.23160713617833,18.2,,b,-1,0.08,soma,91.16946892200001,-524.3461399699434,1081.9981038205806,-197.81072032737117,,-524.0,1081.7304609887356,-198.00090523228593,periphery,5.295000000000128,success,62.40234375,0.005,"(-524, 270, -22)",-524.0,270.0,-22.0,-524.0,,270.0,-22.0
71,realistic,3,xp0_75,utah,11.336,13.8,Aa,saline,84.0089521115264,13.8,,b,-1,0.08,soma,78.93355485800001,65.1266068754237,1326.9305970697224,288.5232930681632,,65.0,1326.9322101531407,288.07433156358763,periphery,5.215000000000115,success,36.4501953125,0.005,"(65, 507, 202)",65.0,507.0,202.0,65.0,,507.0,202.0
72,realistic,3,xp0_75,utah,15.424999999999999,18.5,Aa,saline,214.43981346377961,18.5,,b,-1,0.08,soma,92.00373579,-730.4421617345711,-445.8167205774521,-767.7371348646768,,-730.0,-445.93155629462257,-767.3272404530067,none,0.0,success,105.0,0.005,"(-730, 24, -82)",-730.0,24.0,-82.0,,,,
73,realistic,3,xp0_75,utah,13.511000000000001,16.3,Aa,saline,31.547429121472806,16.3,,b,-1,0.08,soma,85.885778758,-614.459785246656,133.66194015814656,214.4919700358287,,-614.0,133.17971972309294,214.57293032878397,none,0.0,success,105.0,0.005,"(-614, -300, -491)",-614.0,-300.0,-491.0,,,,
74,realistic,3,xp0_75,utah,14.816,17.8,Aa,saline,130.00011505216528,17.8,,b,-1,0.08,soma,90.05711309799999,-1689.696812833167,740.3183602346643,-753.1550215010052,,-1690.0,739.8018743165342,-753.5423561496974,periphery,5.320000000000132,success,98.73046875,0.005,"(-1690, 104, -220)",-1690.0,104.0,-220.0,-10853.03736855311,,104.0,-220.0
75,realistic,3,xp0_75,utah,13.772000000000002,16.6,Aa,saline,77.75505943730134,16.6,,b,-1,0.08,soma,86.720045626,1808.0926686681744,1189.7515847483555,137.39032843630184,,1808.0,1189.4734142928637,137.69516083863735,central,5.260000000000122,success,33.5205078125,0.005,"(1808, 380, -38)",1808.0,380.0,-38.0,1808.0,,380.0,-38.0
76,realistic,3,xp0_75,utah,14.12,17.0,Aa,saline,83.18159529769656,17.0,,b,-1,0.08,soma,87.83240144999998,1113.5319829552764,1060.4923205129198,218.5791148470157,,1114.0,1060.0308956998529,218.39235302605755,periphery,5.225000000000117,success,43.0389404296875,0.005,"(1114, 237, 120)",1114.0,237.0,120.0,1114.0,,237.0,120.0
77,realistic,3,xp0_75,utah,10.64,13.0,Aa,saline,179.4793773010899,13.0,,b,-1,0.08,soma,76.70884321,1300.483393709568,63.83919437178611,-1259.6266324946125,,1300.0,63.4925252366055,-1259.3544216050002,none,0.0,success,105.0,0.005,"(1300, 56, -436)",1300.0,56.0,-436.0,,,,
78,realistic,3,xp0_75,utah,14.555,17.5,Aa,saline,175.8000061516782,17.5,,b,-1,0.08,soma,89.22284623,1188.356806664932,9.865927814795212,-1188.8066438627245,,1188.0,9.72755617201802,-1188.3714722725897,none,0.0,success,105.0,0.005,"(1188, -51, -361)",1188.0,-51.0,-361.0,,,,
79,realistic,3,xp0_75,utah,13.424,16.2,Aa,saline,307.10006296860735,16.2,,b,-1,0.08,soma,85.607689802,-687.1331074827298,-266.0580216855442,180.9070965779001,,-687.0,-266.2563466930377,181.33127924428328,periphery,5.270000000000124,success,68.890380859375,0.005,"(-687, 394, -318)",-687.0,394.0,-318.0,-687.0,,394.0,-318.0
80,realistic,3,xp0_75,utah,14.381,17.3,Aa,saline,84.1749847308652,17.3,,b,-1,0.08,soma,88.66666831799999,1036.5405518751982,978.6455105510413,43.32756551919056,,1037.0,979.0208008213735,43.17733341713854,tjn,5.215000000000115,success,19.00634765625,0.005,"(1037, 154, -41)",1037.0,154.0,-41.0,1037.0,,649.0124804928241,9.506400050283126
81,realistic,3,xp0_75,utah,12.206000000000001,14.8,Aa,saline,45.92548788521205,14.8,,b,-1,0.08,soma,81.714444418,-1746.6688616487295,658.648800164136,855.3219413028172,,-1747.0,658.2958284349457,855.4662837685805,none,0.0,success,105.0,0.005,"(-1747, 65, 281)",-1747.0,65.0,281.0,,,,
