index,drg,drgnum,ePos,eType,fiberD_c,fiberD_p,fiberType,ground,neckAngle,neckD,nodes,phase,polarity,pw,scatterType,scatter_d,scatter_x,scatter_y,scatter_z,shift,soma_x,soma_y,soma_z,spikeOrigin,spikeT,status,thresh,timestep,tjnPos,tjn_x,tjn_y,tjn_z,x_spike,xshift,y_spike,z_spike
1115,random,4,x0y0,utah,11.075,13.5,Aa,saline,247.52706890979252,13.5,,b,-1,0.08,soma,78.09928799,852.5274814050119,-446.6863504520266,-803.8845956195973,,853.0,-446.50427601577974,-803.951773934889,none,0.0,success,105.0,0.005,"(853, 315, -489)",853.0,315.0,-489.0,,,,
1116,random,4,x0y0,utah,16.294999999999998,19.5,Aa,saline,332.90190308271394,19.5,,b,-1,0.08,soma,94.78462535,960.2305572490964,572.4542125635547,301.46053441481445,,960.0,572.8453015765374,300.9956367432852,none,0.0,success,105.0,0.005,"(960, 952, -440)",960.0,952.0,-440.0,,,,
1117,random,4,x0y0,utah,11.161999999999999,13.6,Aa,saline,71.92698000928942,13.6,,b,-1,0.08,soma,78.377376946,1054.7602709677694,401.57833033098717,876.2627427973839,,1055.0,401.5561861312814,876.6633311643246,none,0.0,success,105.0,0.005,"(1055, -382, 621)",1055.0,-382.0,621.0,,,,
1118,random,4,x0y0,utah,15.860000000000001,19.0,Aa,saline,347.68625623180776,19.0,,b,-1,0.08,soma,93.39418057,1102.3644870187352,-525.8361300507386,1266.544752404905,,1102.0,-525.4009893577905,1266.5680572084452,none,0.0,success,105.0,0.005,"(1102, -348, 454)",1102.0,-348.0,454.0,,,,
1119,random,4,x0y0,utah,14.902999999999999,17.9,Aa,saline,95.63441419896412,17.9,,b,-1,0.08,soma,90.33520205399999,-1820.6317841429159,718.8093388374632,449.69259168658937,,-1821.0,719.1827965420705,449.4775415791486,none,0.0,success,105.0,0.005,"(-1821, -107, 531)",-1821.0,-107.0,531.0,,,,
1120,random,4,x0y0,utah,10.727,13.1,Aa,saline,78.60452616888303,13.1,,b,-1,0.08,soma,76.986932166,1387.3219533726678,1203.2141657217999,-96.99202116513015,,1387.0,1203.270644801165,-97.27769110199918,central,5.255000000000122,success,60.791015625,0.005,"(1387, 396, -260)",1387.0,396.0,-260.0,1387.0,,396.0,-260.0
1121,random,4,x0y0,utah,11.684,14.2,Aa,saline,315.07417011334684,14.2,,b,-1,0.08,soma,80.045910682,166.5284193239407,102.91689757125141,1430.1771829313702,,167.0,103.36878893818562,1430.1162523814282,none,0.0,success,105.0,0.005,"(167, 686, 846)",167.0,686.0,846.0,,,,
1122,random,4,x0y0,utah,10.988,13.4,Aa,saline,145.19898044679616,13.4,,b,-1,0.08,soma,77.821199034,859.0790165941711,493.59189563150886,-1240.200892279755,,859.0,493.205779144352,-1240.5129932634088,none,0.0,success,105.0,0.005,"(859, 23, -564)",859.0,23.0,-564.0,,,,
1123,random,4,x0y0,utah,13.511000000000001,16.3,Aa,saline,241.51020804162343,16.3,,b,-1,0.08,soma,85.885778758,345.5325405752414,-171.9902614034891,872.7381471242787,,346.0,-171.67900547520333,873.0712417662169,none,0.0,success,105.0,0.005,"(346, 556, 1268)",346.0,556.0,1268.0,,,,
1124,random,4,x0y0,utah,14.381,17.3,Aa,saline,5.035731724989891,17.3,,b,-1,0.08,soma,88.66666831799999,775.188539081801,-382.7098538020173,1145.6598569644839,,775.0,-383.18453326083977,1146.0989341557802,none,0.0,success,105.0,0.005,"(775, -456, 320)",775.0,-456.0,320.0,,,,
1125,random,4,x0y0,utah,11.945,14.5,Aa,saline,199.23945623806443,14.5,,b,-1,0.08,soma,80.88017755,1238.4907044285776,-268.4599053056654,-1326.465135368939,,1238.0,-267.98250925136256,-1326.2979878124777,none,0.0,success,105.0,0.005,"(1238, 4, -547)",1238.0,4.0,-547.0,,,,
1126,random,4,x0y0,utah,11.161999999999999,13.6,Aa,saline,34.078569565324784,13.6,,b,-1,0.08,soma,78.377376946,139.93539960225678,-193.6068017323464,1444.3070835253545,,140.0,-193.2070778485779,1444.6754906621861,none,0.0,success,105.0,0.005,"(140, -655, 762)",140.0,-655.0,762.0,,,,
1127,random,4,x0y0,utah,12.293000000000001,14.9,Aa,saline,172.8245312469709,14.9,,b,-1,0.08,soma,81.99253337399999,1911.811150729941,72.61046393828201,-188.1598885568401,,1912.0,72.16693370920633,-188.55349580684162,none,0.0,success,105.0,0.005,"(1912, -31, 631)",1912.0,-31.0,631.0,,,,
1128,random,4,x0y0,utah,10.205,12.5,Aa,saline,11.851258827975073,12.5,,b,-1,0.08,soma,75.31839843,-495.6609054063998,1266.04914727309,100.98315143367472,,-496.0,1265.974199518761,101.13655827172067,none,0.0,success,105.0,0.005,"(-496, 1097, -704)",-496.0,1097.0,-704.0,,,,
1129,random,4,x0y0,utah,12.554,15.2,Aa,saline,249.37433917204567,15.2,,b,-1,0.08,soma,82.82680024199999,870.5103068253133,-13.21026709135731,-285.45337201664506,,871.0,-13.440301173244052,-285.1454408626284,central,5.250000000000121,success,23.5107421875,0.005,"(871, 760, 6)",871.0,760.0,6.0,871.0,,760.0,6.0
1130,random,4,x0y0,utah,13.772000000000002,16.6,Aa,saline,13.934760035006725,16.6,,b,-1,0.08,soma,86.720045626,367.3499632622621,1061.0182634378507,819.8436495655388,,367.0,1061.4690934933706,820.006238142298,central,5.390000000000143,success,105.0,0.005,"(367, 862, 16)",367.0,862.0,16.0,367.0,,862.0,16.0
1131,random,4,x0y0,utah,12.902,15.6,Aa,saline,79.1900495922519,15.6,,b,-1,0.08,soma,83.93915606600001,-239.2949444400872,504.28436715287216,735.8010291987068,,-239.0,504.3322165018161,736.1394928389908,none,0.0,success,105.0,0.005,"(-239, -308, 581)",-239.0,-308.0,581.0,,,,
1132,random,4,x0y0,utah,11.858,14.4,Aa,saline,175.19842746392212,14.4,,b,-1,0.08,soma,80.60208859400001,1338.2486587614571,701.5708944090268,-1084.0180275643263,,1338.0,701.0776974076589,-1084.4124906419606,central,5.240000000000119,success,38.0126953125,0.005,"(1338, 632, -262)",1338.0,632.0,-262.0,1338.0,,632.0,-262.0
1133,random,4,x0y0,utah,16.468999999999998,19.7,Aa,saline,107.34670992798183,19.7,,b,-1,0.08,soma,95.34080326200001,-1264.2252718344234,1237.0082569148908,320.34364177015783,,-1264.0,1236.7838983567897,320.69768623363575,none,0.0,success,105.0,0.005,"(-1264, 442, 569)",-1264.0,442.0,569.0,,,,
1134,random,4,x0y0,utah,13.511000000000001,16.3,Aa,saline,231.6323863002056,16.3,,b,-1,0.08,soma,85.885778758,1474.995659564423,405.88328842540704,-1179.6774327555302,,1475.0,405.89277472686376,-1179.9041514375454,none,0.0,success,105.0,0.005,"(1475, 1055, -666)",1475.0,1055.0,-666.0,,,,
1135,random,4,x0y0,utah,12.988999999999999,15.7,Aa,saline,46.39151183304543,15.7,,b,-1,0.08,soma,84.217245022,-1033.8983187120539,134.46721412935221,1376.3122626213599,,-1034.0,134.9093535602152,1376.4568169458369,none,0.0,success,105.0,0.005,"(-1034, -464, 806)",-1034.0,-464.0,806.0,,,,
1136,random,4,x0y0,utah,12.293000000000001,14.9,Aa,saline,275.5396411898401,14.9,,b,-1,0.08,soma,81.99253337399999,429.1140646367959,-246.97539732964745,1263.395368813104,,429.0,-247.11408423357125,1263.7086397352955,none,0.0,success,105.0,0.005,"(429, 575, 1184)",429.0,575.0,1184.0,,,,
1137,random,4,x0y0,utah,15.512000000000002,18.6,Aa,saline,95.96322205064374,18.6,,b,-1,0.08,soma,92.281824746,-1135.8787136881685,222.02192274424488,1000.8434725180292,,-1136.0,221.65275144618602,1000.6444592044453,none,0.0,success,105.0,0.005,"(-1136, -605, 1087)",-1136.0,-605.0,1087.0,,,,
1138,random,4,x0y0,utah,15.947000000000001,19.1,Aa,saline,351.22425998419374,19.1,,b,-1,0.08,soma,93.67226952600001,-181.05226644212144,202.7387778979055,-203.5471291664521,,-181.0,203.06180583516615,-203.89634801372688,none,0.0,success,105.0,0.005,"(-181, 330, -1026)",-181.0,330.0,-1026.0,,,,
1139,random,4,x0y0,utah,13.337000000000002,16.1,Aa,saline,134.33992685675062,16.1,,b,-1,0.08,soma,85.329600846,37.37360455634975,806.4211282985402,-1132.8882770604678,,37.0,805.9458652625297,-1132.4549290156347,none,0.0,success,105.0,0.005,"(37, 214, -554)",37.0,214.0,-554.0,,,,
1140,random,4,x0y0,utah,13.859,16.7,Aa,saline,298.4918688396941,16.7,,b,-1,0.08,soma,86.998134582,-386.75605531413095,-254.08686336729667,1378.1565041490494,,-387.0,-254.16783024206018,1378.194055097807,none,0.0,success,105.0,0.005,"(-387, 474, 983)",-387.0,474.0,983.0,,,,
1141,random,4,x0y0,utah,12.988999999999999,15.7,Aa,saline,232.36981744309944,15.7,,b,-1,0.08,soma,84.217245022,1589.5396910715772,-593.6229882489938,-559.0350659898739,,1590.0,-594.0700290287123,-559.0325249052169,central,5.420000000000147,success,105.0,0.005,"(1590, 61, -54)",1590.0,61.0,-54.0,1590.0,,61.0,-54.0
1142,random,4,x0y0,utah,14.99,18.0,Aa,saline,207.36163823592088,18.0,,b,-1,0.08,soma,90.61329101,424.416114138704,-400.05678363414063,-279.7987549286654,,424.0,-399.6089342740981,-279.3953318729907,none,0.0,success,105.0,0.005,"(424, -18, 458)",424.0,-18.0,458.0,,,,
1143,random,4,x0y0,utah,12.206000000000001,14.8,Aa,saline,167.2685733626321,14.8,,b,-1,0.08,soma,81.714444418,117.7192877138604,969.4892662950723,-705.8790541911967,,118.0,969.0189317748636,-705.5411345426588,periphery,5.140000000000104,success,25.7568359375,0.005,"(118, 787, 100)",118.0,787.0,100.0,118.0,,787.0,100.0
1144,random,4,x0y0,utah,14.816,17.8,Aa,saline,348.6522353600275,17.8,,b,-1,0.08,soma,90.05711309799999,761.8490347339191,-211.93764064146853,1171.7927891519666,,762.0,-212.34961992884325,1171.8429996962948,none,0.0,success,105.0,0.005,"(762, -49, 358)",762.0,-49.0,358.0,,,,
1145,random,4,x0y0,utah,14.99,18.0,Aa,saline,156.5235431965571,18.0,,b,-1,0.08,soma,90.61329101,-1995.965135741841,-180.27542258676246,-1035.8022268580369,,-1996.0,-180.2058324308079,-1035.5572552571862,none,0.0,success,105.0,0.005,"(-1996, -511, -274)",-1996.0,-511.0,-274.0,,,,
1146,random,4,x0y0,utah,11.684,14.2,Aa,saline,133.63610529861776,14.2,,b,-1,0.08,soma,80.045910682,1005.1361960017093,881.4158089431247,-1073.4220928544887,,1005.0,881.0691127802818,-1073.3483414808243,none,0.0,success,105.0,0.005,"(1005, 284, -504)",1005.0,284.0,-504.0,,,,
1147,random,4,x0y0,utah,11.248999999999999,13.7,Aa,saline,51.71465316135518,13.7,,b,-1,0.08,soma,78.655465902,-1703.616732863567,810.4969111136725,-426.73480924452593,,-1704.0,810.0148375932401,-426.2465366635602,none,0.0,success,105.0,0.005,"(-1704, 163, -937)",-1704.0,163.0,-937.0,,,,
1148,random,4,x0y0,utah,12.815,15.5,Aa,saline,93.88455264938021,15.5,,b,-1,0.08,soma,83.66106711,532.3142218004547,865.3518759788149,118.35263892753937,,532.0,864.9288233278237,118.02357287832649,periphery,5.3700000000001396,success,68.890380859375,0.005,"(532, 40, 174)",532.0,40.0,174.0,532.0,,40.0,174.0
1149,random,4,x0y0,utah,11.51,14.0,Aa,saline,111.69494419755085,14.0,,b,-1,0.08,soma,79.48973277,-264.0534637374867,527.3042223363623,132.61221368902306,,-264.0,527.3529298449423,132.09182289746542,neck0,5.7600000000002005,success,49.365234375,0.005,"(-264, -239, 437)",-264.0,-239.0,437.0,-264.0,,374.0823438759538,193.07345831797232
1150,random,4,x0y0,utah,12.293000000000001,14.9,Aa,saline,298.6453431679449,14.9,,b,-1,0.08,soma,81.99253337399999,933.9450718552498,-195.63392211848168,-732.6625150671898,,934.0,-195.89432364451147,-733.017389750252,none,0.0,success,105.0,0.005,"(934, 529, -1129)",934.0,529.0,-1129.0,,,,
1151,random,4,x0y0,utah,10.118,12.4,Aa,saline,262.29761327796086,12.4,,b,-1,0.08,soma,75.040309474,1295.9193372282914,-690.9708373340413,-769.8332859085858,,1296.0,-691.1174733443672,-770.2177007347581,none,0.0,success,105.0,0.005,"(1296, 124, -660)",1296.0,124.0,-660.0,,,,
1152,random,4,x0y0,utah,10.292,12.6,Aa,saline,77.70773681106971,12.6,,b,-1,0.08,soma,75.596487386,-962.4786670342024,562.9398813939297,-753.0181042500377,,-962.0,562.9561639124305,-752.8262539177603,none,0.0,success,105.0,0.005,"(-962, -241, -928)",-962.0,-241.0,-928.0,,,,
1153,random,4,x0y0,utah,12.206000000000001,14.8,Aa,saline,264.13182561322117,14.8,,b,-1,0.08,soma,81.714444418,1512.8737160289609,-119.16170606701007,-189.3119080963211,,1513.0,-119.56276465351334,-189.4026081097598,central,5.205000000000114,success,25.64697265625,0.005,"(1513, 702, -105)",1513.0,702.0,-105.0,1513.0,,702.0,-105.0
1154,random,4,x0y0,utah,12.728,15.4,Aa,saline,69.13083561920753,15.4,,b,-1,0.08,soma,83.382978154,499.92052651870745,1167.8109428220878,656.8594154355533,,500.0,1167.460527393549,656.4675084092275,central,5.265000000000123,success,80.45654296875,0.005,"(500, 395, 362)",500.0,395.0,362.0,500.0,,395.0,362.0
1155,random,4,x0y0,utah,10.466000000000001,12.8,Aa,saline,134.55933952816972,12.8,,b,-1,0.08,soma,76.152665298,530.7888954124502,1201.7579567850207,-504.37448284107717,,531.0,1201.4418870124127,-504.4703549865385,central,5.160000000000107,success,11.75537109375,0.005,"(531, 615, 73)",531.0,615.0,73.0,531.0,,615.0,73.0
1156,random,4,x0y0,utah,9.683,11.9,Aa,saline,93.30713169104902,11.9,,b,-1,0.08,soma,73.649864694,786.3652199726546,233.9124652124852,462.6980115634842,,786.0,233.42782996201038,462.5807014035781,none,0.0,success,105.0,0.005,"(786, -587, 510)",786.0,-587.0,510.0,,,,
1157,random,4,x0y0,utah,10.553,12.9,Aa,saline,123.03001799290472,12.9,,b,-1,0.08,soma,76.430754254,-1215.8443391146056,1193.6768542686384,399.1646028508889,,-1216.0,1194.1837721832771,399.26529792807213,none,0.0,success,105.0,0.005,"(-1216, 504, 848)",-1216.0,504.0,848.0,,,,
1158,random,4,x0y0,utah,11.858,14.4,Aa,saline,69.84225603510079,14.4,,b,-1,0.08,soma,80.60208859400001,511.0901679950519,260.8804673326622,159.71267105484594,,511.0,260.71009028159403,159.3987398647463,none,0.0,success,105.0,0.005,"(511, -514, -125)",511.0,-514.0,-125.0,,,,
1159,random,4,x0y0,utah,12.206000000000001,14.8,Aa,saline,273.6864481463945,14.8,,b,-1,0.08,soma,81.714444418,-1538.5300992564476,-553.9257485084058,-1042.2007057674114,,-1539.0,-554.1229220423612,-1041.8973806119614,none,0.0,success,105.0,0.005,"(-1539, 270, -1095)",-1539.0,270.0,-1095.0,,,,
1160,random,4,x0y0,utah,12.554,15.2,Aa,saline,15.403330217617958,15.2,,b,-1,0.08,soma,82.82680024199999,-627.6904457338401,310.83290958690264,1234.29572825612,,-628.0,310.4953990721377,1234.7451590566561,none,0.0,success,105.0,0.005,"(-628, 91, 438)",-628.0,91.0,438.0,,,,
1161,random,4,x0y0,utah,11.161999999999999,13.6,Aa,saline,143.5826799233188,13.6,,b,-1,0.08,soma,78.377376946,-1199.3772954560145,892.0391635828847,273.8512652018503,,-1199.0,892.3208243464203,273.7753623857767,none,0.0,success,105.0,0.005,"(-1199, 403, 937)",-1199.0,403.0,937.0,,,,
1162,random,4,x0y0,utah,11.597,14.1,Aa,saline,76.98089111693413,14.1,,b,-1,0.08,soma,79.76782172600001,-850.5206297923872,435.48613876972513,840.5558363315532,,-851.0,435.6843943538212,840.8463451174339,none,0.0,success,105.0,0.005,"(-851, -368, 655)",-851.0,-368.0,655.0,,,,
1163,random,4,x0y0,utah,14.293999999999999,17.2,Aa,saline,84.86061215150026,17.2,,b,-1,0.08,soma,88.388579362,-705.7382171473323,307.62589856256363,586.6117180076144,,-706.0,307.8775125222762,586.2958083554176,none,0.0,success,105.0,0.005,"(-706, -518, 512)",-706.0,-518.0,512.0,,,,
1164,random,4,x0y0,utah,11.336,13.8,Aa,saline,344.47166117982414,13.8,,b,-1,0.08,soma,78.93355485800001,1867.414367129373,686.4051995563177,380.03315163425935,,1867.0,686.2902436822567,380.37374005284175,none,0.0,success,105.0,0.005,"(1867, 907, -414)",1867.0,907.0,-414.0,,,,
1165,random,4,x0y0,utah,12.119,14.7,Aa,saline,251.5976003199643,14.7,,b,-1,0.08,soma,81.436355462,1680.7951321671371,325.0130842442886,-769.6554850783705,,1681.0,325.47602115105394,-769.6792287096767,none,0.0,success,105.0,0.005,"(1681, 1109, -509)",1681.0,1109.0,-509.0,,,,
1166,random,4,x0y0,utah,12.467,15.1,Aa,saline,324.4183658334943,15.1,,b,-1,0.08,soma,82.548711286,1121.084872963133,228.51338662204125,236.9764678837873,,1121.0,228.19095245133826,237.00893344445205,none,0.0,success,105.0,0.005,"(1121, 709, -435)",1121.0,709.0,-435.0,,,,
1167,random,4,x0y0,utah,10.466000000000001,12.8,Aa,saline,349.60742471212893,12.8,,b,-1,0.08,soma,76.152665298,-1611.9830310880207,-106.71040069221954,197.47072888099228,,-1612.0,-106.48297040987964,197.57788079355657,none,0.0,success,105.0,0.005,"(-1612, 42, -612)",-1612.0,42.0,-612.0,,,,
1168,random,4,x0y0,utah,11.336,13.8,Aa,saline,240.99039405545798,13.8,,b,-1,0.08,soma,78.93355485800001,428.8683556138878,-357.2878037282021,-1055.7438621898718,,429.0,-356.9961968616608,-1055.866387053065,none,0.0,success,105.0,0.005,"(429, 364, -656)",429.0,364.0,-656.0,,,,
1169,random,4,x0y0,utah,10.292,12.6,Aa,saline,343.9896094543718,12.6,,b,-1,0.08,soma,75.596487386,898.614947850969,163.0785928989117,-152.99857809196786,,899.0,163.07224438947054,-153.12632816228813,none,0.0,success,105.0,0.005,"(899, 390, -944)",899.0,390.0,-944.0,,,,
1170,random,4,x0y0,utah,13.946,16.8,Aa,saline,332.4401348843954,16.8,,b,-1,0.08,soma,87.27622353800001,451.7227044837799,602.505226590481,269.3317723594664,,452.0,602.5891456844836,269.5876860832187,periphery,5.335000000000134,success,51.708984375,0.005,"(452, 986, -465)",452.0,986.0,-465.0,452.0,,986.0,-465.0
1171,random,4,x0y0,utah,12.032,14.6,Aa,saline,88.80191370086305,14.6,,b,-1,0.08,soma,81.15826650599999,-733.1731673062517,922.9046513097301,-676.5159137615427,,-733.0,923.4140174263497,-676.7453961150123,none,0.0,success,105.0,0.005,"(-733, 98, -694)",-733.0,98.0,-694.0,,,,
1172,random,4,x0y0,utah,12.641,15.3,Aa,saline,5.469070837549841,15.3,,b,-1,0.08,soma,83.104889198,-1236.3833363920207,333.7671208653905,-165.31790648476093,,-1236.0,333.77044797028475,-165.24969664615514,none,0.0,success,105.0,0.005,"(-1236, 255, -988)",-1236.0,255.0,-988.0,,,,
1173,random,4,x0y0,utah,12.032,14.6,Aa,saline,185.992625390588,14.6,,b,-1,0.08,soma,81.15826650599999,-840.6201264115396,416.9339747135763,-1126.1180915323534,,-841.0,416.80953848838675,-1126.0384480201087,periphery,5.220000000000116,success,49.7314453125,0.005,"(-841, 503, -305)",-841.0,503.0,-305.0,-841.0,,503.0,-305.0
1174,random,4,x0y0,utah,11.336,13.8,Aa,saline,271.60388527140844,13.8,,b,-1,0.08,soma,78.93355485800001,1419.5144647205213,-629.262701515202,-532.3067774616857,,1420.0,-629.1369907180286,-531.914930231988,none,0.0,success,105.0,0.005,"(1420, 195, -555)",1420.0,195.0,-555.0,,,,
1175,random,4,x0y0,utah,13.946,16.8,Aa,saline,220.02497376182882,16.8,,b,-1,0.08,soma,87.27622353800001,-1412.7596450094557,-190.87004975118407,-1098.2600079571928,,-1413.0,-190.8971696786441,-1098.5710659927004,periphery,5.305000000000129,success,96.533203125,0.005,"(-1413, 342, -464)",-1413.0,342.0,-464.0,-1413.0,,342.0,-464.0
1176,random,4,x0y0,utah,11.51,14.0,Aa,saline,44.31586262792244,14.0,,b,-1,0.08,soma,79.48973277,121.20544241709541,936.87186076546,-81.03363594551773,,121.0,937.1667636565612,-80.89504810153232,periphery,5.405000000000145,success,91.845703125,0.005,"(121, 361, -671)",121.0,361.0,-671.0,121.0,,361.0,-671.0
1177,random,4,x0y0,utah,14.642000000000001,17.6,Aa,saline,30.16878494647541,17.6,,b,-1,0.08,soma,89.500935186,-418.85948920352274,-105.0926426015244,1152.1604801620188,,-419.0,-105.05039003451748,1152.3192792341488,none,0.0,success,105.0,0.005,"(-419, -522, 435)",-419.0,-522.0,435.0,,,,
1178,random,4,x0y0,utah,15.338,18.4,Aa,saline,21.24945648690707,18.4,,b,-1,0.08,soma,91.725646834,32.697010992719825,252.55185165832427,217.17224015734791,,33.0,252.10468720632093,217.36415142464432,none,0.0,success,105.0,0.005,"(33, -49, -557)",33.0,-49.0,-557.0,,,,
1179,random,4,x0y0,utah,11.945,14.5,Aa,saline,244.30298960525397,14.5,,b,-1,0.08,soma,80.88017755,260.34660073874227,-543.2563134004004,-1051.835474611114,,260.0,-542.8040639951527,-1051.91082249284,none,0.0,success,105.0,0.005,"(260, 201, -694)",260.0,201.0,-694.0,,,,
1180,random,4,x0y0,utah,13.163,15.9,Aa,saline,335.41364810826616,15.9,,b,-1,0.08,soma,84.773422934,-786.3583637036867,-248.4709998688141,-451.4659898742317,,-786.0,-248.27561064141878,-451.65726326305673,none,0.0,success,105.0,0.005,"(-786, 96, -1204)",-786.0,96.0,-1204.0,,,,
1181,random,4,x0y0,utah,16.034,19.2,Aa,saline,83.43299926165903,19.2,,b,-1,0.08,soma,93.95035848200001,1013.3561332334508,477.2124461588246,744.3276468097473,,1013.0,477.4841430580095,744.1779605051704,none,0.0,success,105.0,0.005,"(1013, -349, 649)",1013.0,-349.0,649.0,,,,
1182,random,4,x0y0,utah,12.728,15.4,Aa,saline,188.7626039077552,15.4,,b,-1,0.08,soma,83.382978154,122.08979708267307,-416.6366682659414,-878.6457497854923,,122.0,-416.90511378642714,-879.0191986547993,none,0.0,success,105.0,0.005,"(122, -291, -62)",122.0,-291.0,-62.0,,,,
1183,random,4,x0y0,utah,13.076,15.8,Aa,saline,131.81660528775444,15.8,,b,-1,0.08,soma,84.495333978,-473.04698504882896,149.75251564731985,-23.40860498812026,,-473.0,149.54768620690186,-23.526019581566402,none,0.0,success,105.0,0.005,"(-473, -467, 528)",-473.0,-467.0,528.0,,,,
1184,random,4,x0y0,utah,13.163,15.9,Aa,saline,68.66595876742657,15.9,,b,-1,0.08,soma,84.773422934,-845.5408394578969,903.6158905019,-138.41689273439442,,-846.0,903.7107217315106,-137.99671436830533,none,0.0,success,105.0,0.005,"(-846, 133, -439)",-846.0,133.0,-439.0,,,,
1185,random,4,x0y0,utah,14.033,16.9,Aa,saline,112.2242782732355,16.9,,b,-1,0.08,soma,87.55431249399997,1825.0301157344472,464.5470226840834,297.7689768547348,,1825.0,464.19901353784803,297.55647950738455,none,0.0,success,105.0,0.005,"(1825, -303, 611)",1825.0,-303.0,611.0,,,,
1186,random,4,x0y0,utah,13.597999999999999,16.4,Aa,saline,30.894932348186288,16.4,,b,-1,0.08,soma,86.16386771399998,-1568.1111740479694,697.6549011990933,744.9073433541771,,-1568.0,697.2200730355696,744.5771074426918,periphery,5.275000000000125,success,61.23046875,0.005,"(-1568, 272, 34)",-1568.0,272.0,34.0,-1568.0,,272.0,34.0
1187,random,4,x0y0,utah,10.901,13.3,Aa,saline,350.10520191316607,13.3,,b,-1,0.08,soma,77.54311007800001,516.9655823855612,1006.8622460213595,377.07322037461057,,517.0,1006.4760468442997,377.49735886891915,none,0.0,success,105.0,0.005,"(517, 1148, -434)",517.0,1148.0,-434.0,,,,
1188,random,4,x0y0,utah,11.945,14.5,Aa,saline,27.212533752409925,14.5,,b,-1,0.08,soma,80.88017755,1347.095461176327,404.6179626980561,718.0250530191597,,1347.0,404.47375259680757,718.0638709476076,none,0.0,success,105.0,0.005,"(1347, 27, -16)",1347.0,27.0,-16.0,,,,
1189,random,4,x0y0,utah,10.988,13.4,Aa,saline,48.077518200112884,13.4,,b,-1,0.08,soma,77.821199034,968.9430855812452,825.401712994696,129.13737906730785,,969.0,824.9894860406481,129.45467153730783,none,0.0,success,105.0,0.005,"(969, 212, -421)",969.0,212.0,-421.0,,,,
1190,random,4,x0y0,utah,12.032,14.6,Aa,saline,27.247053355023045,14.6,,b,-1,0.08,soma,81.15826650599999,322.549037967649,-138.51890811730757,1264.1346876585997,,323.0,-138.04987279677653,1263.9398494619172,none,0.0,success,105.0,0.005,"(323, -516, 530)",323.0,-516.0,530.0,,,,
1191,random,4,x0y0,utah,13.946,16.8,Aa,saline,176.6413111668499,16.8,,b,-1,0.08,soma,87.27622353800001,-5.166397644699616,-108.1027607734982,-877.8632677197362,,-5.0,-108.44180665033659,-878.2294269789929,none,0.0,success,105.0,0.005,"(-5, -157, -51)",-5.0,-157.0,-51.0,,,,
1192,random,4,x0y0,utah,9.857,12.1,Aa,saline,184.00437350272426,12.1,,b,-1,0.08,soma,74.206042606,1612.0571175711375,196.0812760710651,-760.4661398189301,,1612.0,195.6172091130506,-760.1299740518731,central,5.260000000000122,success,71.8017578125,0.005,"(1612, 253, 60)",1612.0,253.0,60.0,1612.0,,253.0,60.0
1193,random,4,x0y0,utah,10.553,12.9,Aa,saline,306.69524595468573,12.9,,b,-1,0.08,soma,76.430754254,824.7754492794826,463.40443398632624,1207.7733717585925,,825.0,462.94591061957124,1207.9535093710954,none,0.0,success,105.0,0.005,"(825, 1123, 716)",825.0,1123.0,716.0,,,,
1194,random,4,x0y0,utah,11.771,14.3,Aa,saline,154.958886538454,14.3,,b,-1,0.08,soma,80.323999638,1219.9683484571335,363.2167402448922,-1222.6828035505355,,1220.0,363.2910745233828,-1222.5967718360143,none,0.0,success,105.0,0.005,"(1220, 14, -475)",1220.0,14.0,-475.0,,,,
1195,random,4,x0y0,utah,10.118,12.4,Aa,saline,132.14038560503081,12.4,,b,-1,0.08,soma,75.040309474,5.390864353217895,321.37968413681574,-585.6303536610085,,5.0,320.8986947374857,-585.8287718130534,none,0.0,success,105.0,0.005,"(5, -289, -34)",5.0,-289.0,-34.0,,,,
1196,random,4,x0y0,utah,10.553,12.9,Aa,saline,310.3552074333188,12.9,,b,-1,0.08,soma,76.430754254,1918.2710356747107,161.43709495183612,1211.1105573399072,,1918.0,161.70988262922583,1211.0319566897326,none,0.0,success,105.0,0.005,"(1918, 789, 678)",1918.0,789.0,678.0,,,,
1197,random,4,x0y0,utah,14.033,16.9,Aa,saline,110.43122694145391,16.9,,b,-1,0.08,soma,87.55431249399997,-185.27885392666542,465.184224518152,113.05994364952947,,-185.0,465.647073119064,112.67389475417218,neck0,5.685000000000189,success,48.2666015625,0.005,"(-185, -311, 402)",-185.0,-311.0,402.0,-185.0,,310.3176584952512,170.53911580333775
1198,random,4,x0y0,utah,15.164,18.2,Aa,saline,132.21636672132223,18.2,,b,-1,0.08,soma,91.16946892200001,81.30389556221407,200.44700253635028,291.10618672172717,,81.0,200.1310543418167,290.9301169156539,none,0.0,success,105.0,0.005,"(81, -415, 849)",81.0,-415.0,849.0,,,,
1199,random,4,x0y0,utah,13.859,16.7,Aa,saline,304.60438140096517,16.7,,b,-1,0.08,soma,86.998134582,-93.69851693173504,-337.87279575278853,1408.6772067112313,,-94.0,-337.9375822872224,1408.504620314559,none,0.0,success,105.0,0.005,"(-94, 344, 938)",-94.0,344.0,938.0,,,,
